,url,title,company,description
434,https://jobstreet.vn/vi%E1%BB%87c/Business-Analyst-ad7af86f388bccbee208b494cdc8d726?from_url=https%3A%2F%2Fwww.jobstreet.vn%2Fj%3Fl%3D%26p%3D8%26q%3Dbusiness%2Banalyst%26sp%3Dhomepage%26surl%3D0%26tk%3DvN4htmEkOBxOIpwVwJ9J-W18sUqi99xHKbgHPXjsC&sl=&sol_srt=90e5a2e4-0877-4330-aef7-2b75d3399f36&sp=serp&sponsored=false&sq=business+analyst&sr=75&tk=vN4htmEkOBxOIpwVwJ9J-Ba0QYR2YySwfJY65p8ZL,Business Analyst,CÔNG TY TNHH ASIAN TECH,"

Asian Techは、世界に誇れるクオリティをアジアのみならず世界に！というミッションのもと、とてつもないスピードで成長しております。
創業2年で、社員数200人を超える拠点になりました！
ただこのスピード感、規模感で成長している拠点であるからこそ、組織の基盤が大変重要になってきています。
そこで、自らの開発経験を生かし、会社の基盤づくり組織づくりといったコアな部分に積極的に取り組んでいただくのが主なミッションです！
 

こんな方を求めています！>- 成長意欲が強く、他人の指示を待たず自分から物事に取り組める方- ベンチャーで、スピード感のある現場で裁量権を持って仕事ができる方 - ベトナム人を含めたチームメンバーと協調性を持ちながらリーダーシップを発揮できる方  - 大手企業の開発案件に携わった実績を積みたい方  - プログラミングやアプリ開発などを学びたい方
ベトナム・ダナンでの勤務となるため、以下を最低限の条件としています。  - 英語能力（TOEIC 750点以上レベル）  ※海外での留学経験、実務経験があれば、尚可  - 新興国で生活するバイタリティー
歓迎スキル- PHP /RubyonRailsでの開発実務経験- プロジェクトマネージャー/ディレクターとしてのプロダクト開発経験
 

 Độ tuổi: 
 Không giới hạn tuổi
 
 Hình thức: Nhân viên chính thức 
 Phúc lợi: - 13th month pay.
- Yearly profit bonus.
- Salary adjustment 2 times a year.
- Monthly team-building fund (200k/person/month).
- English/Japanese certificate incentive bonus program.
- Yearly company trip.
- Yearly health check at one of the top hospital in Danang.
- Bao Viet Healthcare insurance.



Here at Asian Tech, we've been recoding history since 2014. With our present focus on the Japanese market, we have gained a high standard quality for software development service for Web and Mobile applications. Our mission is to learn, develop and obtain the highest standards for global software services.Our young, dynamic and self-motivated employees are a truly international bunch from a wide variety of backgrounds, with a mix of Vietnamese, English and Japanese (to name but a few of the languages) flying about our office. Employees also have the opportunity to work with foreign managers with international experience as well as learn directly from our CEO, who lived and worked in Japan for 12 years. We are all united by the same vision that Asian Tech could be the leading innovative software service company in Asia (and the world!).Our headquarters is based in Da Nang city, with the search of clear blue skies and beautiful beaches to fuel our innovative thinking. We’ve also been looking for expanding our name to the European and American markets in the near future. No matter where we go, though, we'll always be striving for success.Thu gọn"
435,https://jobstreet.vn/job/rd/7288832999f8803fbcd3b75cdd084256?sp=serp&sponsored=false&sr=76&tk=vN4htmEkOBxOIpwVwJ9J-Ba0QYR2YySwfJY65p8ZL,,,
436,https://jobstreet.vn/job/rd/22a93becf3601253c9e67df49baa0494?sp=serp&sponsored=false&sr=77&tk=vN4htmEkOBxOIpwVwJ9J-Ba0QYR2YySwfJY65p8ZL,,,
437,https://jobstreet.vn/vi%E1%BB%87c/Chuy%C3%AAn-Vi%C3%AAn-Ph%C3%A2n-T%C3%ADch-Nghi%E1%BB%87p-V%E1%BB%A5-e462564a6965ad5de04a4e8564fa0c68?from_url=https%3A%2F%2Fwww.jobstreet.vn%2Fj%3Fl%3D%26p%3D8%26q%3Dbusiness%2Banalyst%26sp%3Dhomepage%26surl%3D0%26tk%3DvN4htmEkOBxOIpwVwJ9J-W18sUqi99xHKbgHPXjsC&sl=&sol_srt=90e5a2e4-0877-4330-aef7-2b75d3399f36&sp=serp&sponsored=false&sq=business+analyst&sr=78&tk=vN4htmEkOBxOIpwVwJ9J-Ba0QYR2YySwfJY65p8ZL,Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst),Công ty TNHH Cadena Việt Nam,"

Công ty: Công ty TNHH Cadena Việt Nam
Địa điểm làm việc: Hồ Chí Minh

Mô tả công việc: (Mức lương: Thỏa thuận)
Facilitate review sessions with functional owners, subject matter experts and end-user representatives.
Analyze business processes and prepare detailed functional specifications for required development activities (including reports, interfaces, conversions, enhancements, and forms).
Drive the planning, prioritization, design, development and deployment of new HRIS projects & system enhancement.
Participate in peer reviews of other Business Analyst’s work product.

Chức vụ: Nhân viên/Chuyên viên
Hình thức làm việc: Toàn thời gian
Quyền lợi được hưởng:

An inspiring work environment!
Competitive salary packages.
Annual salary reviews and adjustments
A knowledge sharing atmosphere and teams full of enthusiastic professionals.
Training and education.
Career development opportunities.
Company activities, drinks and parties.

Yêu cầu bằng cấp (tối thiểu): Đại Học
Yêu cầu công việc:
You are an experienced Business Analyst and you likely have 2-4 years of relevant experience and a Bachelor’s Degree in computer science, computer engineering, management information systems or a related field.

Self-driven, hands-on problem-solver and multi-tasker with sound analytical and decision-making skills.
Ability to operate under tight schedules to meet deadlines.
Willingness to travel up to 25%.
Understanding of tax and labour laws is a plus.
Fluent in English (written and spoken).

Yêu cầu giới tính: Nam/Nữ
Ngành nghề: Quản lý sản phẩm
"
438,https://jobstreet.vn/vi%E1%BB%87c/Business-Analyst-97cde2972b809075265cf014f6c8d184?from_url=https%3A%2F%2Fwww.jobstreet.vn%2Fj%3Fl%3D%26p%3D8%26q%3Dbusiness%2Banalyst%26sp%3Dhomepage%26surl%3D0%26tk%3DvN4htmEkOBxOIpwVwJ9J-W18sUqi99xHKbgHPXjsC&sl=&sol_srt=90e5a2e4-0877-4330-aef7-2b75d3399f36&sp=serp&sponsored=false&sq=business+analyst&sr=79&tk=vN4htmEkOBxOIpwVwJ9J-Ba0QYR2YySwfJY65p8ZL,Business Analyst,Bài việt không đề cập tên Công ty,"


Description



 Business Analyst (BA) works with Focus Groups and with members of the development team carry out research on the market to come up with high level and detail requirements for the product. BA is responsible for understanding the business need, capturing the domain expertise that the potential client has, and translating this accurately into a succinct requirements document that will serve as the input to the software designers. 
 




Skills



 • Assess the client's business needs and business processes (current and future)
• Interview the domain experts in the focus group to capture all relevant domain knowledge
• Document the product’s vision and the project’s scope
• Document the business requirements in detail, (requirement specifications) with all assumptions and caveats included
• Define quality attributes, external interfaces, constraints, and other nonfunctional requirements
• Perform requirements analysis and verification, ensuring that requirement statements are complete, consistent, concise, comprehensible, traceable, feasible, unambiguous, and verifiable, and that they conform to standards
• Participate in peer reviews and inspections of requirements documents. Participate in peer reviews of work products derived from requirements specifications to ensure that the requirements were interpreted correctly
• Serve as an internal point of contact for development whenever requirements need to be clarified
• Establish and implement effective requirements practices, including use and continuous improvement of a requirements process. Assist with the development of the organization’s requirements engineering policies, procedures, and tools
• Take responsibility for establishing, implementing, maintaining and improving the process compliance of each corresponding department
Requirements
• At least 2 years’ experience in BA role with in-depth knowledge of management application 
• Knowledge of software development process, especially software requirement analysis and RUP
• Good command of English communications skills (speaking, reading and writing)
• Good listening and interviewing skills to understand a customer’s business environment and processes
• Proven ability to document business requirements in an accurate, unambiguous and succinct fashion
• Exceptional presentation and client relation skills
• Excellent organizational, analytical, as well as oral and written communication skills
• Aptitude to learn and understand new and emerging technologies
• Ability to work with minimal direction on multiple projects
• Thorough, paying attention to details





Diplomas



 • Holder of a BS. Degree in Computer Science or related technical discipline
• MBA or MSC in Software Engineering is highly desirable



"
439,https://jobstreet.vn/job/rd/ea9c97602f5ce12a31842cd204209f2b?sp=serp&sponsored=false&sr=80&tk=vN4htmEkOBxOIpwVwJ9J-Ba0QYR2YySwfJY65p8ZL,,,
440,https://jobstreet.vn/job/rd/d04c24774d464493134ae350ca781960?sp=serp&sponsored=false&sr=81&tk=vN4htmEkOBxOIpwVwJ9J-ADVYF8H2rQOL0gw0KAUa,,,
441,https://jobstreet.vn/job/rd/0c9d7a0cda0b94bb4e257fd34457a1d8?sp=serp&sponsored=false&sr=82&tk=vN4htmEkOBxOIpwVwJ9J-ADVYF8H2rQOL0gw0KAUa,,,
442,https://jobstreet.vn/vi%E1%BB%87c/Business-Analyst-Manager-bafa96f5e293da717693e8c417a9860a?from_url=https%3A%2F%2Fwww.jobstreet.vn%2Fj%3Fl%3D%26p%3D9%26q%3Dbusiness%2Banalyst%26sp%3Dhomepage%26surl%3D0%26tk%3DvN4htmEkOBxOIpwVwJ9J-Ba0QYR2YySwfJY65p8ZL&sl=&sol_srt=acae20a2-5caa-4cc6-a324-9f1aea79f37a&sp=serp&sponsored=false&sq=business+analyst&sr=83&tk=vN4htmEkOBxOIpwVwJ9J-ADVYF8H2rQOL0gw0KAUa,Business Analyst Manager,Công Ty TNHH JAC Recruitment Vietnam," 
Degree in Information Technology is a must.
English- minimum TOEFL score is 550 or IELTS 6.0
Minimum 2 year experience in IT company (preferably as Project Manager or Business Analyst)
Willing to travel and work oversea (training overseas)
Having a passion in technology would be a benefit
Has a strong interpersonal and leadership skill
Good at communication and teamwork
Integrity, commitment, responsibility, honesty and persistent in work
 "
443,https://jobstreet.vn/vi%E1%BB%87c/Project-Manager-59255e9fa57efc0f8a5e7638443a1175?from_url=https%3A%2F%2Fwww.jobstreet.vn%2Fj%3Fl%3D%26p%3D9%26q%3Dbusiness%2Banalyst%26sp%3Dhomepage%26surl%3D0%26tk%3DvN4htmEkOBxOIpwVwJ9J-Ba0QYR2YySwfJY65p8ZL&sl=&sol_srt=acae20a2-5caa-4cc6-a324-9f1aea79f37a&sp=serp&sponsored=false&sq=business+analyst&sr=84&tk=vN4htmEkOBxOIpwVwJ9J-ADVYF8H2rQOL0gw0KAUa,Project Manager & Business Analyst,GROOVE TECHNOLOGY,"

Mô Tả Công Việc

 Project Managers have goals and activities expected of them grouped under 4 specific Responsibilities as detailed below:
** People Management
The following are a Project Manager’s key activities to ensure they meet their people management goals:
• Regular one-on-one’s with their team
• Creation and management of development plans for their team
• Address performance issues early with their team, setting clear expectations and holding their team to those expectations, and developing plans to address any performance gaps in their team
• Monitor and make team individuals accountable for responsibilities of their role
• Address resourcing gaps or vacancies promptly
** Project & Technology Leadership
• Project planning, build and manage a schedule to ensure work is identified, assigned and completed on time
• Responsible for closely working with customers/ product owner to clarify, analyze the business requirement
• Provides oversight into the analysis of business requirements and ensures that the information solutions address complex business needs
• Work closely with both software team and customers to make sure the fully understanding business requirements and proper feedback of two sides.
• Manage customer’s requests, analyze changes and follow process of changing requests
• In charge of documents writing of User Requirement Specification and Feature List
• Work towards and continuously improve the development standards and guidelines in conjunction with the Technical Lead
• Ensure the development delivery processes are being applied for all development activities, project and maintenance/enhancement
• Ensure quality software is delivered by themselves and their teams, with minimal defects and no go live critical issues
• Manage and maintain stable operational environments for their clients, and incidents are managed according to operational processes
** Teamwork and Collaboration
• Ownership and timely delivery of assigned tasks
• Identification of excess capacity and sharing of excess resource or specialist knowledge across the broader team
• Timely and proactive response to requests for service from all areas of the business
• Consistent and continual update of time-sheeting/time-logging system to ensure time logs are up to date daily
• Communicate directly with the Delivery Software Team to ensure they are fully informed of project status at all times
• In conjunction with the Technical Lead, ensure team deliver and foster quality software and solutions, in particular delivery of code that is: Robust, Efficient, Source Controlled, Scalable, Secure and Documented
• Identify and remove obstacles to achieving project efficiency
• Share knowledge and insights in a systematic way and encourage others to do the same
• In conjunction with the Technical Lead, address the source of errors, issues or problems until they are resolved
** Quality and Continuous Improvement
• Possess and exercise “an eye for detail” to ensure that code delivery passes creative QA.
• Ensure regular code reviews are being conducted
 
 Xem toàn bộ Mô Tả Công Việc
 

Yêu Cầu Công Việc

 ** Requirement
• At least 5 years experience as the Project manager and Business Analyst
• Experience in managing a team
• Strict dedication to delivering projects within deadlines while adhering to established quality and documentation standards
• A good team player with excellent communication and interpersonal skills
• Good spoken English is a requirement.** Why You’ll Love Working Here
• International, dynamic, friendly working environment.
• Clear and stable career growth
• Many opportunities for personal and professional growth.
• Regular team building events, sport activities…
• Medical and Accident Insurance program
• Professional training
• Competitive and attractive salary
 

 Xem toàn bộ Yêu Cầu Công Việc
 
"
444,https://jobstreet.vn/vi%E1%BB%87c/Qu%E1%BA%A3n-L%C3%BD-D%E1%BB%B1-%C3%81n-32557202b5e362059046aba745db233f?from_url=https%3A%2F%2Fwww.jobstreet.vn%2Fj%3Fl%3D%26p%3D9%26q%3Dbusiness%2Banalyst%26sp%3Dhomepage%26surl%3D0%26tk%3DvN4htmEkOBxOIpwVwJ9J-Ba0QYR2YySwfJY65p8ZL&sl=&sol_srt=acae20a2-5caa-4cc6-a324-9f1aea79f37a&sp=serp&sponsored=false&sq=business+analyst&sr=85&tk=vN4htmEkOBxOIpwVwJ9J-ADVYF8H2rQOL0gw0KAUa,Quản Lý Dự Án & Phân Tích Kinh Doanh (Project Manager & Business Analyst),Công Ty TNHH Groove Technology Việt Nam,"

Công ty: Công Ty TNHH Groove Technology Việt Nam
Địa điểm làm việc: Hồ Chí Minh

Mô tả công việc: (Mức lương: Thỏa thuận)1. People Management:• Regular one-on-one’s with their team• Creation and management of development plans for their team.
2. Project & Technology Leadership:• Manage customer’s requests, analyze changes and follow process of changing requests• In charge of documents writing of User Requirement Specification and Feature List• Ensure the development delivery processes are being applied for all development activities, project and maintenance/enhancement.
3. Teamwork and Collaboration:• Ownership and timely delivery of assigned tasks• Identification of excess capacity and sharing of excess resource or specialist knowledge across the broader team• Timely and proactive response to requests for service from all areas of the business• Consistent and continual update of time-sheeting/time-logging system to ensure time logs are up to date daily• Communicate directly with the Delivery Software Team to ensure they are fully informed of project status at all times.
4. Quality and Continuous Improvement:• Possess and exercise “an eye for detail” to ensure that code delivery passes creative QA.• Ensure regular code reviews are being conducted.
Chức vụ: Nhân viên/Chuyên viên
Hình thức làm việc: Toàn thời gian
Quyền lợi được hưởng:
• International, dynamic, friendly working environment.• Clear and stable career growth• Many opportunities for personal and professional growth.• Regular team building events, sport activities…• Medical and Accident Insurance program• Professional training• Competitive and attractive salary
Yêu cầu bằng cấp (tối thiểu): Đại Học
Yêu cầu công việc:
* Requirement• At least 4 years experience as the Project manager and Business Analyst in IT - Software Industry.• Female only.• Experience in managing a team• Strict dedication to delivering projects within deadlines while adhering to established quality and documentation standards• A good team player with excellent communication and interpersonal skills• Good spoken English is a requirement.
Yêu cầu giới tính: Nam/Nữ
Ngành nghề: Quản lý điều hành
"
